Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Salary,Sector,Industry,City,Zip,State
2996765481548795,0 to 11 Years,M.Tech,$63K-$90K,Paris,France,46.603354,1.888334,Part-Time,35185,2022-07-19,Both,Laura Wells,(815)506-2280x33120,IT Manager,Infrastructure Manager,FlexJobs,"An Infrastructure Manager is responsible for the operation and maintenance of an organizations IT infrastructure, including servers, networks, and data centers.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Network administration System administration Virtualization technologies (e.g., VMware, Hyper-V) Storage management IT security Disaster recovery planning Capacity planning Monitoring and troubleshooting Cloud infrastructure (e.g., AWS, Azure) Vendor management","Manage IT infrastructure, including servers, networks, and data centers. Ensure high availability, security, and scalability of IT systems. Plan and implement technology upgrades.",Fortune Brands Innovations,76500.0,Manufacturing,"Building Materials, Glass",Deerfield,60015,Illinois
2081143582367273,4 to 8 Years,MCA,$63K-$82K,Nuuk,Greenland,71.7069,-42.6043,Full-Time,45198,2022-09-06,Both,Michael Nichols,690.667.6451x974,Legal Counsel,Corporate Attorney,CareerBuilder,"Corporate Attorneys provide legal counsel and representation to organizations. They handle legal matters, contracts, mergers, acquisitions, and ensure compliance with laws and regulations relevant to the business.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Corporate law and regulations Contract drafting and negotiation Legal research and analysis Risk management Excellent communication and negotiation skills,"Provide legal advice and guidance on corporate matters, contracts, and regulatory compliance. Draft and review legal documents and agreements. Represent the company in legal proceedings.",Siemens AG,72500.0,Technology and Engineering,Conglomerate,Munich,,
1926528247647629,3 to 10 Years,BBA,$58K-$104K,Andorra la Vella,Andorra,42.5063,1.5218,Temporary,59888,2022-01-04,Male,Teresa Allen,213.287.9208,Database Developer,NoSQL Database Engineer,The Muse,"NoSQL Database Engineers work with non-relational databases to store and manage large volumes of unstructured or semi-structured data. They design data models, optimize database performance, and ensure scalability and data consistency.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",Work with NoSQL databases like MongoDB or Cassandra to store and retrieve data efficiently. Design data models for NoSQL databases. Ensure data availability and scalability.,Plains GP Holdings,81000.0,Energy,Pipelines,Houston,77002,Texas
2446867965034538,1 to 11 Years,BA,$64K-$94K,Philipsburg,Sint Maarten (Dutch part),18.0425,-63.0548,Intern,46249,2023-01-17,Female,Jessica Schmidt,001-935-315-1273x41363,Occupational Therapist,Geriatric Occupational Therapist,Jobs2Careers,A Geriatric Occupational Therapist works with elderly individuals to address age-related health issues and maintain independence and quality of life.,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Geriatric assessment and evaluation Geriatric-specific occupational therapy techniques Aging-related conditions (e.g., dementia, arthritis) Fall prevention strategies Care coordination with healthcare teams Assistive technology for seniors Patient advocacy Empathy and compassion Communication skills","Focus on older adults, helping them regain independence and adapt to age-related challenges. Conduct assessments and recommend assistive devices. Enhance quality of life through therapy interventions.",International Paper,79000.0,Manufacturing,"Packaging, Containers",Memphis,38197,Tennessee
1217483326695886,5 to 9 Years,PhD,$64K-$104K,Gibraltar,Gibraltar,36.1408,-5.3536,Temporary,119839,2022-07-01,Male,Glenn Webster,(312)567-4429,Paralegal,Real Estate Paralegal,LinkedIn,"Assist in real estate transactions, including title searches, closings, and contract preparation.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills,"Specialize in real estate transactions, including title searches, closings, and document preparation. Research property records and zoning regulations. Coordinate real estate transactions.",American Airlines Group,84000.0,Airlines,Airlines,Fort Worth,76155,Texas
1928723712014355,1 to 8 Years,M.Com,$64K-$109K,Nuku?alofa,Tonga,-21.1789,-175.1982,Temporary,113375,2023-04-27,Both,Erik Johnson,(371)480-5238x47845,Process Engineer,Industrial Engineer,SimplyHired,"Industrial Engineers focus on improving efficiency and productivity in various industries. They analyze processes, design systems, and implement solutions to streamline operations, reduce costs, and enhance quality.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Industrial engineering Process optimization Lean manufacturing Quality control Data analysis Workflow design,"Focus on industrial processes and systems. Streamline operations, reduce waste, and improve productivity. Implement lean and Six Sigma methodologies.",PulteGroup,86500.0,Real Estate,Homebuilders,Atlanta,30326,Georgia
2380984392796015,0 to 11 Years,BA,$61K-$117K,Port-au-Prince,Haiti,18.9712,-72.2852,Intern,39870,2023-03-15,Male,Steven Moreno,699.786.7519,Graphic Designer,Print Graphic Designer,Snagajob,"Print Graphic Designers design graphics and layouts for printed materials such as brochures, posters, and packaging. They use their creativity and design skills to visually communicate messages and information effectively in printed form.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Print design software (e.g., Adobe InDesign, Illustrator) Layout and composition Print production processes Color theory and management Attention to detail Print industry knowledge","Design printed materials such as brochures, posters, and packaging. Choose appropriate printing methods and materials. Collaborate with print vendors and ensure quality output.",Charter Communications,89000.0,Telecommunications,Telecommunications,Stamford,6902,Connecticut
1370614736291327,1 to 14 Years,M.Tech,$60K-$102K,San Salvador,El Salvador,13.7942,-88.8965,Temporary,110685,2023-02-20,Male,Amber Cooper,4829588977,UX/UI Designer,User Interface Designer,USAJOBS,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,KLA,81000.0,Technology,Semiconductors and Other Electronic Components,Milpitas,95035,California
2285304385042142,3 to 14 Years,M.Com,$56K-$102K,Helsinki,Finland,61.9241,25.7482,Part-Time,73846,2022-12-22,Female,Christopher Warren,+1-834-568-2687x5378,Web Developer,Frontend Web Developer,Internships.com,"Frontend Web Developers design and implement user interfaces for websites, ensuring they are visually appealing and user-friendly. They collaborate with designers and backend developers to create seamless web experiences for users.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","HTML, CSS, JavaScript Frontend frameworks (e.g., React, Angular) User experience (UX)","Design and code user interfaces for websites, ensuring a seamless and visually appealing user experience. Collaborate with UX designers to optimize user journeys. Ensure cross-browser compatibility and responsive design.",BMW Group,79000.0,Automotive,Automotive,Munich,,
2609636866346261,2 to 9 Years,M.Com,$57K-$100K,Kathmandu,Nepal,28.3949,84.124,Part-Time,61112,2022-07-06,Female,Tara Gonzalez,3046966384,Litigation Attorney,Trial Attorney,Internships.com,"Trial Attorneys represent clients in legal proceedings. They prepare cases, conduct trials, and provide legal counsel to clients involved in civil or criminal litigation.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Litigation Legal research Courtroom representation Case preparation Client counseling Legal writing,"Represent clients in civil or criminal trials, presenting cases in court. Prepare legal arguments and cross-examine witnesses. Negotiate settlements when possible.",Graybar Electric,78500.0,Electrical Wholesale,Wholesalers: Diversified,St. Louis,63105,Montana
1269881645380601,1 to 12 Years,BBA,$57K-$89K,San Juan,Puerto Rico,18.2208,-66.5901,Part-Time,107191,2022-08-06,Both,Diane Williams,436.797.0971x129,Project Manager,IT Project Manager,Monster,"IT Project Managers plan, execute, and oversee IT projects. They define project scope, allocate resources, manage budgets, and ensure projects are delivered on time and within scope. They also communicate project status and risks to stakeholders.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Project management Team leadership Risk management Budgeting Communication skills,"Plan and oversee IT projects, manage project teams, and ensure successful project delivery within scope, time, and budget. Define project objectives and requirements. Monitor project progress and risks.",Diageo,73000.0,Beverages,Beverages,London,,
1035962466538619,2 to 9 Years,MBA,$65K-$116K,Rabat,Morocco,31.7917,-7.0926,Full-Time,116449,2022-07-15,Both,Tyler Mccarthy,825.206.8314x173,Research Analyst,Social Science Researcher,Dice,"A Social Science Researcher conducts research in fields such as sociology, psychology, or anthropology to study human behavior and social phenomena, contributing to academic knowledge.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Social science research methods Qualitative and quantitative data analysis Survey design and implementation Ethnographic research Interviewing skills Research ethics Statistical software (e.g., Stata, NVivo) Report writing Communication skills Critical thinking Empathy","Conduct research in social sciences, gathering and analyzing data on social phenomena, human behavior, and public policy. Publish research findings in academic journals. Contribute to social science research projects.",Williams-Sonoma,90500.0,Retail,Specialty Retailers: Other,San Francisco,94109,California
1399880299058419,5 to 15 Years,M.Com,$59K-$89K,LomÃ©,Togo,8.6195,0.8248,Part-Time,117775,2023-03-02,Both,Samantha Johnson,4387149088,Marketing Manager,Digital Marketing Manager,Dice,"Digital Marketing Managers lead digital marketing efforts, including SEO, SEM, social media, email marketing, and content strategy. They develop and execute digital marketing campaigns to increase brand awareness, drive traffic, and generate leads or sales.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Digital marketing strategies SEO and SEM Social media marketing Email marketing campaigns Content marketing Web analytics (e.g., Google Analytics) Marketing automation tools (e.g., HubSpot, Marketo)","Develop and execute digital marketing strategies, including SEO, email marketing, and social media campaigns. Analyze digital marketing metrics and adjust strategies as needed. Manage digital marketing budgets.",Carnival Corporation & plc,74000.0,Travel/Cruise Lines,Travel and Leisure - Cruises,Miami,33178,FL
2682885019918421,2 to 8 Years,MCA,$57K-$84K,Copenhagen,Denmark,56.2639,9.5018,Intern,32648,2022-05-22,Male,Seth Henry,258.801.7560,Database Administrator,Database Security Specialist,Stack Overflow Jobs,A Database Security Specialist focuses on protecting databases from unauthorized access and data breaches. They implement security measures and ensure compliance with regulations.,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Database security measures Data encryption and access control Security compliance Vulnerability assessment Database auditing and monitoring,Implement and maintain security measures to protect databases from unauthorized access and cyber threats. Monitor and audit database activity. Ensure compliance with data protection regulations.,Autoliv,70500.0,Automotive,Motor Vehicles & Parts,Auburn Hills,48326,Michigan
1115649817553253,3 to 11 Years,M.Tech,$64K-$99K,Skopje,"Macedonia, FYR",41.6086,21.7453,Temporary,20268,2022-09-11,Both,Ronald Smith,(350)263-3009x9632,Research Scientist,Research Analyst,Snagajob,"Research Analysts conduct research, collect data, and analyze information to support business decision-making. They generate reports and recommendations based on their findings to aid in strategic planning.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Data collection and analysis Market research tools and techniques Survey design and analysis Qualitative and quantitative research methods Report writing and presentation skills,"Collect and compile data from various sources. Assist in the preparation of research proposals and project documentation. Support research activities, literature reviews, and data validation.",Sainsbury's,81500.0,Retail,Retail - Food & Drug,London,,
2309422484185919,0 to 11 Years,BA,$65K-$104K,Vientiane,Lao PDR,19.8563,102.4955,Temporary,103438,2022-11-26,Female,Melissa Webb,321-310-8272,Substance Abuse Counselor,Family Counselor,SimplyHired,"A Family Counselor works with families to address interpersonal issues, improve communication, and resolve conflicts, fostering healthier family dynamics.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Family counseling Marriage and family therapy Conflict resolution skills,Work with the families of individuals facing substance abuse challenges. Provide education and therapy to improve family dynamics and support networks. Collaborate with treatment teams.,Honeywell International,84500.0,Conglomerate,"Electronics, Electrical Equip.",Charlotte,28202,North Carolina
295298876117604,1 to 8 Years,M.Com,$64K-$125K,Nairobi,Kenya,-1.2864,36.8172,Full-Time,36215,2021-10-28,Male,Pamela Mullins,(638)713-7348x7654,Database Developer,NoSQL Database Engineer,ZipRecruiter,"NoSQL Database Engineers work with non-relational databases to store and manage large volumes of unstructured or semi-structured data. They design data models, optimize database performance, and ensure scalability and data consistency.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",Work with NoSQL databases like MongoDB or Cassandra to store and retrieve data efficiently. Design data models for NoSQL databases. Ensure data availability and scalability.,Science Applications International,94500.0,Information Technology,Information Technology Services,Reston,20190,Virginia
2342102969436325,0 to 15 Years,MCA,$62K-$124K,BogotÃ¡,Colombia,4.5709,-74.2973,Part-Time,54480,2022-04-07,Female,Dustin Fuentes,+1-416-895-2246,Digital Marketing Specialist,Social Media Manager,Snagajob,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",Sinochem Group,93000.0,Chemicals and Energy,Chemicals,Beijing,,
1890212327591166,5 to 10 Years,M.Tech,$64K-$123K,Kuwait City,Kuwait,29.3117,47.4818,Temporary,34066,2022-01-19,Male,Jason Wright,(420)227-8391x9635,Public Relations Specialist,Brand PR Specialist,Jobs2Careers,"Brand PR Specialists focus on promoting and maintaining a positive brand image through media relations, events, and communication efforts.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Brand management Public relations Brand storytelling Influencer marketing Media monitoring,Promote and protect the brands image and reputation. Develop PR campaigns and brand messaging. Monitor and analyze PR campaign performance.,PG&E,93500.0,Utilities,Utilities: Gas and Electric,Oakland,94612,California
3089872708320804,4 to 15 Years,MBA,$55K-$117K,Dodoma,Tanzania,-6.369,34.8888,Part-Time,23223,2022-08-07,Female,Paul Hernandez,824.246.5945,Paralegal,Corporate Paralegal,FlexJobs,"Provide legal support to corporate legal teams, assist with mergers and acquisitions, and manage corporate records.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Corporate legal tasks Document drafting Compliance Corporate governance Contract management Due diligence Entity formation Communication with stakeholders Attention to detail Technology proficiency Legal software proficiency Legal research skills,"Support corporate legal matters, including mergers and acquisitions, contract drafting, and compliance. Maintain corporate records and filings. Assist in due diligence processes.",Freeport-McMoRan,86000.0,Mining,"Mining, Crude-Oil Production",Phoenix,85004,Arizona
19927137147114,1 to 10 Years,PhD,$57K-$82K,Male,Maldives,3.2028,73.2207,Intern,53904,2023-05-24,Both,Rebekah Richards,+1-797-680-1399,Customer Support Specialist,Technical Support Specialist,USAJOBS,"Technical Support Specialists assist customers or end-users with technical issues related to products or services. They provide troubleshooting, resolve problems, and offer technical guidance through various communication channels, ensuring customer satisfaction.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Technical troubleshooting Customer support tools (e.g., Zendesk, Freshdesk) Communication skills Problem-solving and critical thinking Ticket management Knowledge base creation","Provide technical assistance to customers, troubleshoot issues, and resolve inquiries through various communication channels. Maintain accurate records of customer interactions and solutions. Collaborate with other support teams for complex issues.",Infosys,69500.0,Information Technology,Information Technology and Services,Bengaluru,560100,Karnataka
1524163597812972,1 to 11 Years,BA,$62K-$90K,Gitega,Burundi,-3.3731,29.9189,Intern,78457,2022-04-11,Male,Kiara Fuentes,(711)511-2181x6958,UX/UI Designer,User Experience Designer,Internships.com,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,Keurig Dr Pepper Inc.,76000.0,Beverage,Food and Beverage,Burlington,1803,MA
944682973338694,1 to 13 Years,PhD,$55K-$126K,Madrid,Spain,40.4637,-3.7492,Contract,113202,2022-09-15,Male,Mario Boone,(423)251-0188,Legal Assistant,Litigation Support Specialist,Indeed,"Assist in the preparation of litigation cases, manage electronic discovery, and handle technical aspects of trial preparation.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","E-discovery tools and processes Document review and production Litigation support software (e.g., Relativity) Data analysis Case management Communication with legal teams Technical proficiency Attention to detail Problem-solving Legal research skills","Specialize in eDiscovery and managing electronic documents for litigation. Collect, review, and produce electronic evidence. Collaborate with legal teams on case strategies.",Jubilant Foodworks,90500.0,Restaurants,Food Services,Noida,201 301,Uttar Pradesh
1571015386458127,3 to 12 Years,B.Com,$59K-$83K,Saint John's,Antigua and Barbuda,17.0608,-61.7964,Full-Time,28841,2021-12-08,Both,Yvonne Kidd,261.221.0613x3037,Veterinarian,Small Animal Veterinarian,Jobs2Careers,"A Small Animal Veterinarian provides medical care to small pets, such as dogs and cats. They diagnose illnesses, perform surgeries, and advise pet owners on healthcare practices.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Veterinary medicine Small animal care and surgery Animal diagnostics Preventive medicine Client communication Surgical skills Radiology Anesthesia Laboratory diagnostics Compassion and empathy Problem-solving Attention to detail,"Diagnose and treat illnesses and injuries in domestic pets, such as dogs and cats. Perform surgeries, vaccinations, and routine check-ups. Provide pet owners with medical advice and care plans.",BlackRock,71000.0,Financial Services,Securities,New York,10001,New York
565509212351846,2 to 15 Years,BA,$55K-$83K,Kathmandu,Nepal,28.3949,84.124,Contract,98374,2023-05-19,Both,Tyler Griffin,(229)554-9276x9567,Marketing Specialist,Content Marketing Manager,FlexJobs,"Content Marketing Managers oversee the creation and distribution of content to attract and engage customers. They develop content strategies, manage content teams, and track performance metrics to optimize content marketing efforts.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,Create and curate engaging and relevant content for various marketing materials and platforms. Develop content calendars and distribution strategies. Measure and report content marketing success.,CarMax,69000.0,Retail,"Automotive Retailing, Services",Richmond,23238,Virginia
2401003010584088,5 to 9 Years,B.Com,$62K-$125K,Moroni,Comoros,-11.6455,43.3333,Full-Time,131700,2023-06-16,Female,Stephen Atkinson,+1-733-400-2311,Customer Success Manager,Account Manager,Internships.com,"An Account Manager builds and maintains relationships with clients or customers, ensuring their needs are met and promoting products or services to drive revenue and growth.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Account management Customer relationship management Sales and negotiation Business development Client needs analysis,"Build and nurture relationships with key clients, understanding their business goals. Identify opportunities for upselling or cross-selling products or services. Ensure client satisfaction and retention.",Albemarle,93500.0,Materials,Chemicals,Charlotte,28209,North Carolina
2470335102459779,4 to 15 Years,B.Com,$61K-$120K,Belmopan,Belize,17.1899,-88.4976,Part-Time,106887,2022-11-06,Male,Jeremy Kim,(249)797-9006x71498,HR Coordinator,Benefits Coordinator,Snagajob,"Benefits Coordinators administer employee benefit programs, including health insurance, retirement plans, and other perks. They assist employees with benefit inquiries and ensure compliance with benefit policies.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Employee benefits administration Benefits compliance HRIS Benefits communication,"Administer employee benefits programs, respond to benefits inquiries, and process benefit changes. Collaborate with benefits providers and brokers. Educate employees on available benefits.",Interpublic Group,90500.0,Advertising & Marketing,"Advertising, Marketing",New York,10022,New York
706279859770063,1 to 15 Years,M.Com,$61K-$95K,Bishkek,Kyrgyz Republic,41.2044,74.7661,Part-Time,33888,2022-01-21,Both,Jeffrey Ferrell,(397)368-1268,Family Lawyer,Mediator,Idealist,Mediators facilitate negotiations and dispute resolution between parties in conflict. They remain neutral and help parties reach mutually acceptable agreements through effective communication and problem-solving techniques.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Mediation Conflict resolution Negotiation Communication skills Neutrality Problem-solving Legal knowledge Mediation techniques,Facilitate mediation and alternative dispute resolution (ADR) processes to help clients reach mutually agreeable resolutions. Maintain neutrality and guide parties toward compromise. Draft mediation agreements.,Walt Disney,78000.0,Entertainment,Entertainment,Burbank,91521,California
630481464681167,3 to 14 Years,PhD,$59K-$111K,Skopje,"Macedonia, FYR",41.6086,21.7453,Part-Time,61467,2023-02-25,Both,Mark Larson,001-460-541-2974,Account Director,Account Strategist,Stack Overflow Jobs,"Account Strategists work in advertising or marketing agencies, managing client accounts. They develop strategies to meet client goals, oversee campaign execution, and maintain client satisfaction by providing expert guidance and solutions.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Account management Client relations Marketing strategies Campaign optimization Data analysis Communication skills,Develop account strategies and marketing plans to achieve client objectives. Analyze campaign performance data and provide strategic recommendations. Collaborate with cross-functional teams.,Spotify Technology S.A.,85000.0,Technology/Music Streaming,Entertainment - Music Streaming,"Stockholm, Sweden",,
1336610227770938,4 to 12 Years,BA,$55K-$105K,Yerevan,Armenia,40.0691,45.0382,Part-Time,14881,2023-07-30,Male,Brandon Mccoy,866.599.2074x265,Finance Manager,Accounting Manager,Internships.com,"Accounting Managers supervise accounting teams. They ensure accurate financial reporting, manage budgets, and oversee financial transactions and compliance with accounting standards.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Accounting principles Financial reporting Team management Budgeting Financial analysis,"Manage accounting functions, including financial reporting and compliance. Ensure accurate and timely financial statements. Oversee audits and tax filings.",Procter & Gamble,80000.0,Consumer Goods,Household and Personal Products,Cincinnati,45202,Ohio
2850305165720479,5 to 12 Years,B.Com,$59K-$114K,Funafuti,Tuvalu,-7.1095,177.6493,Contract,133016,2022-05-17,Both,Jose Haley,+1-530-640-4210,Landscape Architect,Urban Planner,The Muse,"Develop and implement urban planning strategies, manage land use, and ensure sustainable city development.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Urban design and planning Zoning regulations GIS and mapping tools,"Plan and design urban spaces, parks, and recreational areas. Consider sustainability and community needs in design. Collaborate with city planners and architects.",Legal & General Group,86500.0,Financial Services,Insurance,London,,
90206306057788,2 to 8 Years,MBA,$60K-$106K,Khartoum,Sudan,12.8628,30.2176,Contract,25037,2022-11-07,Both,Jason Long,541.803.4976x66040,Nurse Practitioner,Primary Care Nurse Practitioner,Snagajob,"Primary Care Nurse Practitioners provide essential healthcare services, diagnosing and treating common medical conditions, and offering preventive care to patients.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Nursing care Patient assessment Health promotion Medication administration Electronic health records (EHR),"Provide comprehensive primary healthcare services, including assessments, diagnoses, and treatments. Educate patients on health management and prevention. Prescribe medications and develop care plans.",Colgate-Palmolive,83000.0,Consumer Goods,Household and Personal Products,New York,10022,New York
445041235639110,1 to 10 Years,BCA,$60K-$87K,Budapest,Hungary,47.1625,19.5033,Part-Time,46127,2022-09-17,Male,Michael Rodriguez,631-414-3632x342,Landscape Designer,Commercial Landscape Architect,Idealist,"Commercial Landscape Architects design outdoor spaces for commercial properties, such as office complexes and retail centers. They create functional and aesthetically pleasing landscapes that align with the clients goals and needs.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Landscape architecture Site planning Plant selection Environmental sustainability AutoCAD Project management,"Plan and design outdoor spaces for commercial and public projects, such as parks, resorts, and urban developments. Manage project budgets and timelines. Collaborate with architects and contractors.",Bosch Group,73500.0,Manufacturing,Industrial Manufacturing,Stuttgart,,
2868689538177074,3 to 9 Years,B.Tech,$62K-$104K,Asmara,Eritrea,15.1794,39.7823,Part-Time,133513,2022-09-18,Both,Angelica Stanley,3263905185,Business Development Manager,Sales Manager,Glassdoor,"A Sales Manager leads and guides the sales team, sets sales targets, develops sales strategies, and monitors performance to achieve revenue and growth objectives.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Sales management Sales strategy development Team leadership,"Lead and manage a sales team, set sales goals, and develop sales strategies. Identify new business opportunities and target markets. Build and maintain client relationships.",Sun Pharmaceutical Industries,83000.0,Pharmaceuticals,Pharmaceuticals,Mumbai,400063,Maharashtra
964869807208718,2 to 9 Years,M.Tech,$65K-$91K,Bandar Seri Begawan,Brunei,4.5353,114.7277,Part-Time,67708,2022-02-10,Male,Rebecca Cobb,(470)343-3163,Customer Support Specialist,Help Desk Analyst,USAJOBS,"Help Desk Analysts provide technical support and assistance to internal employees or external customers. They troubleshoot hardware and software issues, offer solutions, and document support interactions to maintain a reliable IT environment.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Help desk support Ticket resolution IT troubleshooting Customer service skills Technical knowledge Documentation and knowledge base maintenance Communication and interpersonal skills,"Respond to help desk tickets, assist users, and escalate issues as needed to ensure timely resolution. Document and track support requests and resolutions. Provide training and guidance to end-users.",IBM (International Business Machines Corporation),78000.0,Technology/IT Services,Technology,Armonk,10504,NY
926810512029747,5 to 10 Years,MCA,$61K-$112K,Moroni,Comoros,-11.6455,43.3333,Full-Time,49926,2022-11-08,Female,Julia Orozco,311.768.5334x7386,Event Planner,Wedding Planner,Stack Overflow Jobs,"Wedding Planners specialize in organizing weddings, assisting couples with every aspect of wedding planning, from venue selection to catering and decor.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Wedding planning Venue selection Catering and menu planning Floral and decor design Wedding etiquette,"Specialize in wedding planning, assisting couples in creating their dream weddings. Select and manage vendors, plan ceremonies, and handle wedding day coordination. Provide creative and budget-conscious solutions.",Williams-Sonoma,86500.0,Retail,Specialty Retailers: Other,San Francisco,94109,California
